time	Roll (degrees)	Yaw (degrees)	Pitch (degrees)	X	Y	Z
37.750000	0.502934	76.601965	-0.076183	0.014425	-0.003705	-0.119877
37.800000	0.502934	74.879546	-0.076183	0.014393	-0.003686	-0.119877
37.850000	0.502934	72.775429	-0.076183	0.014356	-0.003667	-0.119877
37.900000	0.502934	70.262129	-0.076183	0.014324	-0.003646	-0.119877
37.950000	0.502934	67.364390	-0.076183	0.014291	-0.003623	-0.119877
38.000000	0.502934	64.067037	-0.076183	0.014255	-0.003600	-0.119877
38.050000	0.502934	60.340377	-0.076183	0.014230	-0.003575	-0.119877
38.100000	0.502934	56.266146	-0.076183	0.014209	-0.003550	-0.119877
38.150000	0.502934	51.966498	-0.076183	0.014194	-0.003529	-0.119877
38.200000	0.502934	47.552881	-0.076183	0.014177	-0.003502	-0.119877
38.250000	0.502934	42.981796	-0.076183	0.014172	-0.003479	-0.119877
38.300000	0.502934	38.305765	-0.076183	0.014180	-0.003463	-0.119877
38.350000	0.502934	33.686496	-0.076183	0.014193	-0.003449	-0.119877
38.400000	0.502934	29.192489	-0.076183	0.014213	-0.003436	-0.119877
38.450000	0.502934	24.891094	-0.076183	0.014233	-0.003425	-0.119877
38.500000	0.502934	20.786064	-0.076183	0.014261	-0.003415	-0.119877
38.550000	0.502934	16.919403	-0.076183	0.014288	-0.003410	-0.119877
38.600000	0.502934	13.319572	-0.076183	0.014315	-0.003403	-0.119877
38.650000	0.502934	9.988764	-0.076183	0.014346	-0.003397	-0.119877
38.700000	0.502934	7.012515	-0.076183	0.014370	-0.003392	-0.119877
38.750000	0.502934	4.381583	-0.076183	0.014397	-0.003391	-0.119877
38.800000	0.502934	2.094078	-0.076183	0.014417	-0.003391	-0.119877
38.850000	0.502934	0.105086	-0.076183	0.014438	-0.003397	-0.119877
38.900000	0.502934	-1.555287	-0.076183	0.014451	-0.003400	-0.119877
38.950000	0.502934	-2.969689	-0.076183	0.014466	-0.003404	-0.119877
39.000000	0.502934	-4.157128	-0.076183	0.014480	-0.003408	-0.119877
39.050000	0.502934	-5.121884	-0.076183	0.014493	-0.003414	-0.119877
39.100000	0.502934	-5.889877	-0.076183	0.014503	-0.003420	-0.119877
39.150000	0.502934	-6.472013	-0.076183	0.014512	-0.003424	-0.119877
39.200000	0.502934	-6.879205	-0.076183	0.014515	-0.003424	-0.119877
39.250000	0.502934	-7.168594	-0.076183	0.014520	-0.003428	-0.119877
39.300000	0.502934	-7.326355	-0.076183	0.014524	-0.003428	-0.119877
39.350000	0.502934	-7.389494	-0.076183	0.014528	-0.003428	-0.119877
39.400000	0.502934	-7.396787	-0.076183	0.014528	-0.003428	-0.119877
39.450000	0.502934	-7.399967	-0.076183	0.014527	-0.003428	-0.119877
39.500000	0.502934	-7.404944	-0.076183	0.014528	-0.003428	-0.119877
39.550000	0.502934	-7.409470	-0.076183	0.014529	-0.003428	-0.119877
39.600000	0.502934	-7.412890	-0.076183	0.014529	-0.003428	-0.119877
39.650000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
39.700000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
39.750000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
39.800000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
39.850000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
39.900000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
39.950000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
40.000000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
40.050000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
40.100000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
40.150000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
40.200000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
40.250000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
40.300000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
40.350000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
40.400000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
40.450000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
40.500000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
40.550000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
40.600000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
40.650000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
40.700000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
40.750000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
40.800000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
40.850000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
40.900000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
40.950000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
41.000000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
41.050000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
41.100000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
41.150000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
41.200000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
41.250000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
41.300000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
41.350000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
41.400000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
41.450000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
41.500000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
41.550000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
41.600000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
41.650000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
41.700000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
41.750000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
41.800000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
41.850000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
41.900000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
41.950000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
42.000000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
42.050000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
42.100000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
42.150000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
42.200000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
42.250000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
42.300000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
42.350000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
42.400000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
42.450000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
42.500000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
42.550000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
42.600000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
42.650000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
42.700000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
42.750000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
42.800000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
42.850000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
42.900000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
42.950000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
43.000000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
43.050000	0.502934	-7.413770	-0.076183	0.014529	-0.003428	-0.119877
43.100000	0.502934	-7.413770	-0.076183	0.014515	-0.003428	-0.119877
43.150000	0.502934	-7.413770	-0.076183	0.014499	-0.003443	-0.119877
43.200000	0.502934	-7.413770	-0.076183	0.014479	-0.003470	-0.121125
43.250000	0.502934	-7.413770	-0.076183	0.014456	-0.003517	-0.122373
43.300000	0.502934	-7.413770	1.059696	0.014423	-0.003517	-0.123621
43.350000	0.502934	-7.413770	2.546665	0.014383	-0.003517	-0.124869
43.400000	0.502934	-7.413770	4.476614	0.014325	-0.003517	-0.126109
43.450000	0.502934	-7.413770	6.842518	0.014254	-0.003517	-0.127333
43.500000	0.502934	-7.413770	9.616676	0.014168	-0.003517	-0.128540
43.550000	0.502934	-7.413770	12.827364	0.014075	-0.003517	-0.129716
43.600000	0.502934	-7.413770	16.482190	0.013976	-0.003517	-0.130861
43.650000	0.502934	-7.413770	20.552496	0.013876	-0.003517	-0.131963
43.700000	0.502934	-7.413770	24.969272	0.013773	-0.003517	-0.133012
43.750000	0.502934	-7.413770	29.651409	0.013672	-0.003517	-0.133012
43.800000	0.502934	-7.413770	34.503029	0.013572	-0.003517	-0.133012
43.850000	0.502934	-7.413770	39.387890	0.013472	-0.003517	-0.133012
43.900000	0.502934	-7.413770	44.201569	0.013368	-0.003517	-0.133012
