Time(s)	Acc(m/s2)	V (m/s)	V_avg (m/s)	Var	gyro_var	Movement	Displacement(m)
18.350000	0.003734	0.000000	0.001949	0.000000	0.000001	0	0.056988
18.400000	0.003731	0.000000	0.001949	0.000000	0.000001	0	0.056988
18.450000	0.003745	0.000000	0.001949	0.000000	0.000000	0	0.056988
18.500000	0.003972	0.000000	0.001949	0.000000	0.000000	0	0.056988
18.550000	0.003906	0.000000	0.001949	0.000000	0.000001	0	0.056988
18.600000	0.003913	0.000000	0.001949	0.000000	0.000001	0	0.056988
18.650000	0.003691	0.000000	0.001949	0.000000	0.000002	0	0.056988
18.700000	0.003994	0.000000	0.001949	0.000000	0.000002	0	0.056988
18.750000	0.004072	0.000000	0.001949	0.000000	0.000002	0	0.056988
18.800000	0.003848	0.000000	0.001949	0.000000	0.000002	0	0.056988
18.850000	0.004145	0.000000	0.001949	0.000000	0.000002	0	0.056988
18.900000	0.004213	0.000000	0.001949	0.000000	0.000002	0	0.056988
18.950000	0.004284	0.000000	0.001949	0.000000	0.000002	0	0.056988
19.000000	0.003998	0.000000	0.001949	0.000000	0.000001	0	0.056988
19.050000	0.003774	0.000000	0.001949	0.000000	0.000001	0	0.056988
19.100000	0.004294	0.000000	0.001949	0.000000	0.000000	0	0.056988
19.150000	0.005639	0.000000	0.001949	0.000000	0.000002	0	0.056988
19.200000	0.009446	0.000000	0.001949	0.000002	0.000007	0	0.056988
19.250000	0.008436	0.000000	0.001949	0.000004	0.000011	0	0.056988
19.300000	0.003735	0.000000	0.001949	0.000004	0.000025	0	0.056988
19.350000	0.004695	0.000000	0.001949	0.000004	0.000035	0	0.056988
19.400000	0.002795	0.000000	0.001949	0.000004	0.000079	0	0.056988
19.450000	0.005285	0.000000	0.001949	0.000004	0.000099	0	0.056988
19.500000	-0.000894	0.000000	0.001949	0.000007	0.000145	0	0.056988
19.550000	-0.003272	-0.000164	-0.000082	0.000012	0.000174	1	0.056984
19.600000	-0.007744	-0.000551	-0.000357	0.000023	0.000160	1	0.056966
19.650000	-0.007170	-0.000909	-0.000730	0.000031	0.000198	1	0.056930
19.700000	-0.006302	-0.001224	-0.001067	0.000037	0.000324	1	0.056876
19.750000	-0.004061	-0.001428	-0.001326	0.000039	0.000622	1	0.056810
19.800000	-0.000615	-0.001458	-0.001443	0.000037	0.001124	1	0.056738
19.850000	-0.000993	-0.001508	-0.001483	0.000030	0.001925	1	0.056664
19.900000	-0.001554	-0.001586	-0.001547	0.000022	0.003024	1	0.056586
19.950000	0.000959	-0.001538	-0.001562	0.000020	0.004816	1	0.056508
20.000000	-0.009674	-0.002021	-0.001780	0.000021	0.006727	1	0.056419
20.050000	-0.015063	-0.002775	-0.002398	0.000029	0.008786	1	0.056299
20.100000	-0.027426	-0.004146	-0.003460	0.000062	0.009865	1	0.056126
20.150000	-0.030495	0.000000	-0.003460	0.000105	0.010591	0	0.056126
20.200000	-0.039142	0.000000	-0.003460	0.000175	0.010321	0	0.056126
20.250000	-0.046153	-0.002308	-0.001154	0.000270	0.009506	1	0.056069
20.300000	-0.057529	-0.005184	-0.003746	0.000412	0.008044	1	0.055881
20.350000	-0.069234	-0.008646	-0.006915	0.000603	0.006240	1	0.055536
20.400000	-0.083962	-0.012844	-0.010745	0.000855	0.004445	1	0.054998
20.450000	-0.099816	-0.017835	-0.015339	0.001159	0.002894	1	0.054232
20.500000	-0.115925	-0.023631	-0.020733	0.001512	0.001959	1	0.053195
20.550000	-0.124444	-0.029853	-0.026742	0.001798	0.001746	1	0.051858
20.600000	-0.134045	-0.036555	-0.033204	0.001959	0.002731	1	0.050198
20.650000	-0.136091	-0.043360	-0.039958	0.002024	0.004246	1	0.048200
20.700000	-0.140437	-0.050382	-0.046871	0.001979	0.005973	1	0.045856
20.750000	-0.141962	-0.057480	-0.053931	0.001886	0.007223	1	0.043160
20.800000	-0.144633	-0.064712	-0.061096	0.001676	0.008003	1	0.040105
20.850000	-0.144604	-0.071942	-0.068327	0.001399	0.007973	1	0.036689
20.900000	-0.145339	-0.079209	-0.075575	0.001066	0.007509	1	0.032910
20.950000	-0.146095	-0.086513	-0.082861	0.000745	0.006776	1	0.028767
21.000000	-0.147868	-0.093907	-0.090210	0.000461	0.005702	1	0.024256
21.050000	-0.148047	-0.101309	-0.097608	0.000249	0.004465	1	0.019376
21.100000	-0.148768	-0.108748	-0.105028	0.000120	0.003116	1	0.014124
21.150000	-0.148445	-0.116170	-0.112459	0.000061	0.001980	1	0.008501
21.200000	-0.149839	-0.123662	-0.119916	0.000029	0.001075	1	0.002506
21.250000	-0.148918	-0.131108	-0.127385	0.000018	0.000637	1	-0.003864
21.300000	-0.148369	0.000000	-0.127385	0.000010	0.000398	0	-0.003864
21.350000	-0.148132	0.000000	-0.127385	0.000006	0.000305	0	-0.003864
21.400000	-0.148192	0.000000	-0.127385	0.000003	0.000151	0	-0.003864
21.450000	-0.147413	0.000000	-0.127385	0.000003	0.000095	0	-0.003864
21.500000	-0.148338	0.000000	-0.127385	0.000002	0.000043	0	-0.003864
21.550000	-0.147054	0.000000	-0.127385	0.000001	0.000042	0	-0.003864
21.600000	-0.147437	0.000000	-0.127385	0.000001	0.000039	0	-0.003864
21.650000	-0.145239	0.000000	-0.127385	0.000001	0.000035	0	-0.003864
21.700000	-0.145385	0.000000	-0.127385	0.000002	0.000033	0	-0.003864
21.750000	-0.145820	0.000000	-0.127385	0.000002	0.000029	0	-0.003864
21.800000	-0.144923	0.000000	-0.127385	0.000003	0.000017	0	-0.003864
21.850000	-0.144684	0.000000	-0.127385	0.000002	0.000021	0	-0.003864
21.900000	-0.145125	0.000000	-0.127385	0.000002	0.000035	0	-0.003864
21.950000	-0.145779	0.000000	-0.127385	0.000002	0.000054	0	-0.003864
22.000000	-0.146128	0.000000	-0.127385	0.000002	0.000068	0	-0.003864
22.050000	-0.146583	0.000000	-0.127385	0.000001	0.000071	0	-0.003864
22.100000	-0.147408	0.000000	-0.127385	0.000001	0.000071	0	-0.003864
22.150000	-0.147233	0.000000	-0.127385	0.000001	0.000071	0	-0.003864
22.200000	-0.148273	0.000000	-0.127385	0.000001	0.000066	0	-0.003864
22.250000	-0.148251	0.000000	-0.127385	0.000002	0.000054	0	-0.003864
22.300000	-0.149743	0.000000	-0.127385	0.000002	0.000046	0	-0.003864
22.350000	-0.149368	0.000000	-0.127385	0.000003	0.000031	0	-0.003864
22.400000	-0.149209	0.000000	-0.127385	0.000003	0.000018	0	-0.003864
22.450000	-0.149254	0.000000	-0.127385	0.000003	0.000011	0	-0.003864
22.500000	-0.149432	0.000000	-0.127385	0.000003	0.000010	0	-0.003864
22.550000	-0.149401	0.000000	-0.127385	0.000002	0.000010	0	-0.003864
22.600000	-0.148839	0.000000	-0.127385	0.000002	0.000008	0	-0.003864
22.650000	-0.150057	0.000000	-0.127385	0.000001	0.000007	0	-0.003864
22.700000	-0.149805	0.000000	-0.127385	0.000001	0.000008	0	-0.003864
22.750000	-0.150074	0.000000	-0.127385	0.000001	0.000009	0	-0.003864
22.800000	-0.149407	0.000000	-0.127385	0.000000	0.000012	0	-0.003864
22.850000	-0.147157	0.000000	-0.127385	0.000001	0.000024	0	-0.003864
22.900000	-0.143352	0.000000	-0.127385	0.000003	0.000026	0	-0.003864
22.950000	-0.139073	-0.006954	-0.003477	0.000011	0.000057	1	-0.004037
23.000000	-0.134829	-0.013695	-0.010324	0.000024	0.000269	1	-0.004554
23.050000	-0.132942	-0.020342	-0.017019	0.000040	0.000870	1	-0.005405
23.100000	-0.125289	-0.026607	-0.023474	0.000071	0.001808	1	-0.006578
23.150000	-0.121240	-0.032669	-0.029638	0.000108	0.003246	1	-0.008060
23.200000	-0.109035	-0.038120	-0.035395	0.000184	0.004730	1	-0.009830
23.250000	-0.100560	-0.043148	-0.040634	0.000287	0.006294	1	-0.011862
23.300000	-0.087781	-0.047537	-0.045343	0.000436	0.007929	1	-0.014129
23.350000	-0.080879	-0.051581	-0.049559	0.000587	0.009548	1	-0.016607
23.400000	-0.066891	0.000000	-0.049559	0.000781	0.010337	0	-0.016607
23.450000	-0.056443	0.000000	-0.049559	0.000980	0.010264	0	-0.016607
23.500000	-0.049551	-0.002478	-0.001239	0.001145	0.009135	1	-0.016669
23.550000	-0.045546	-0.004755	-0.003616	0.001247	0.007148	1	-0.016849
23.600000	-0.038861	-0.006698	-0.005726	0.001312	0.004888	1	-0.017136
23.650000	-0.033248	-0.008360	-0.007529	0.001326	0.003083	1	-0.017512
23.700000	-0.025774	-0.009649	-0.009005	0.001276	0.002144	1	-0.017963
23.750000	-0.023770	-0.010837	-0.010243	0.001170	0.001903	1	-0.018475
23.800000	-0.012789	-0.011477	-0.011157	0.001041	0.002542	1	-0.019033
23.850000	-0.010013	-0.011978	-0.011727	0.000914	0.003406	1	-0.019619
23.900000	-0.008636	-0.012409	-0.012194	0.000757	0.004281	1	-0.020229
23.950000	-0.007625	-0.012791	-0.012600	0.000621	0.005265	1	-0.020859
24.000000	-0.001617	-0.012872	-0.012831	0.000492	0.005835	1	-0.021500
24.050000	-0.004520	-0.013098	-0.012985	0.000389	0.005847	1	-0.022149
24.100000	-0.006398	-0.013417	-0.013258	0.000307	0.005263	1	-0.022812
24.150000	-0.003598	-0.013597	-0.013507	0.000241	0.004209	1	-0.023488
24.200000	0.000933	-0.013551	-0.013574	0.000182	0.002972	1	-0.024166
24.250000	0.003573	-0.013372	-0.013461	0.000136	0.001897	1	-0.024839
24.300000	0.009149	-0.012915	-0.013143	0.000108	0.001193	1	-0.025497
24.350000	0.014741	-0.012178	-0.012546	0.000105	0.000834	1	-0.026124
24.400000	0.013944	-0.011480	-0.011829	0.000090	0.000577	1	-0.026715
24.450000	0.014464	-0.010757	-0.011119	0.000092	0.000557	1	-0.027271
24.500000	0.010600	-0.010227	-0.010492	0.000086	0.000561	1	-0.027796
24.550000	0.013504	-0.009552	-0.009889	0.000082	0.000639	1	-0.028290
24.600000	0.013042	-0.008900	-0.009226	0.000073	0.000791	1	-0.028752
24.650000	0.012459	-0.008277	-0.008588	0.000070	0.001066	1	-0.029181
24.700000	0.012779	-0.007638	-0.007957	0.000059	0.001248	1	-0.029579
24.750000	0.015300	-0.006873	-0.007255	0.000041	0.001310	1	-0.029942
24.800000	0.013828	-0.006182	-0.006527	0.000023	0.001237	1	-0.030268
24.850000	0.013990	-0.005482	-0.005832	0.000012	0.001062	1	-0.030560
24.900000	0.012515	0.000000	-0.005832	0.000004	0.000795	0	-0.030560
24.950000	0.009068	0.000000	-0.005832	0.000003	0.000527	0	-0.030560
25.000000	0.006176	0.000000	-0.005832	0.000006	0.000393	0	-0.030560
25.050000	0.008662	0.000000	-0.005832	0.000008	0.000269	0	-0.030560
25.100000	0.004383	0.000219	0.000110	0.000011	0.000202	1	-0.030554
25.150000	0.004689	0.000454	0.000336	0.000015	0.000160	1	-0.030537
25.200000	0.002974	0.000602	0.000528	0.000019	0.000167	1	-0.030511
25.250000	0.002379	0.000721	0.000662	0.000023	0.000179	1	-0.030478
25.300000	0.002000	0.000821	0.000771	0.000026	0.000170	1	-0.030439
25.350000	0.002526	0.000948	0.000884	0.000027	0.000144	1	-0.030395
25.400000	0.002289	0.001062	0.001005	0.000023	0.000085	1	-0.030345
25.450000	0.003647	0.001244	0.001153	0.000018	0.000040	1	-0.030287
25.500000	0.003341	0.001411	0.001328	0.000012	0.000022	1	-0.030221
25.550000	0.003189	0.000000	0.001328	0.000006	0.000012	0	-0.030221
25.600000	0.002736	0.000000	0.001328	0.000004	0.000006	0	-0.030221
25.650000	0.003107	0.000000	0.001328	0.000003	0.000005	0	-0.030221
25.700000	0.003103	0.000000	0.001328	0.000001	0.000003	0	-0.030221
25.750000	0.003398	0.000000	0.001328	0.000001	0.000003	0	-0.030221
25.800000	0.003317	0.000000	0.001328	0.000000	0.000003	0	-0.030221
25.850000	0.003237	0.000000	0.001328	0.000000	0.000003	0	-0.030221
25.900000	0.003609	0.000000	0.001328	0.000000	0.000002	0	-0.030221
25.950000	0.003770	0.000000	0.001328	0.000000	0.000002	0	-0.030221
26.000000	0.003626	0.000000	0.001328	0.000000	0.000001	0	-0.030221
26.050000	0.003848	0.000000	0.001328	0.000000	0.000001	0	-0.030221
26.100000	0.003616	0.000000	0.001328	0.000000	0.000001	0	-0.030221
26.150000	0.003398	0.000000	0.001328	0.000000	0.000001	0	-0.030221
26.200000	0.003625	0.000000	0.001328	0.000000	0.000001	0	-0.030221
26.250000	0.004146	0.000000	0.001328	0.000000	0.000001	0	-0.030221
26.300000	0.003695	0.000000	0.001328	0.000000	0.000001	0	-0.030221
26.350000	0.003848	0.000000	0.001328	0.000000	0.000000	0	-0.030221
26.400000	0.003477	0.000000	0.001328	0.000000	0.000000	0	-0.030221
26.450000	0.003483	0.000000	0.001328	0.000000	0.000000	0	-0.030221
26.500000	0.003711	0.000000	0.001328	0.000000	0.000000	0	-0.030221
26.550000	0.003567	0.000000	0.001328	0.000000	0.000001	0	-0.030221
26.600000	0.003410	0.000000	0.001328	0.000000	0.000000	0	-0.030221
26.650000	0.003479	0.000000	0.001328	0.000000	0.000000	0	-0.030221
26.700000	0.003784	0.000000	0.001328	0.000000	0.000001	0	-0.030221
26.750000	0.004162	0.000000	0.001328	0.000000	0.000001	0	-0.030221
26.800000	0.004386	0.000000	0.001328	0.000000	0.000002	0	-0.030221
26.850000	0.004088	0.000000	0.001328	0.000000	0.000002	0	-0.030221
26.900000	0.003646	0.000000	0.001328	0.000000	0.000003	0	-0.030221
26.950000	0.003798	0.000000	0.001328	0.000000	0.000003	0	-0.030221
27.000000	0.003798	0.000000	0.001328	0.000000	0.000003	0	-0.030221
27.050000	0.004242	0.000000	0.001328	0.000000	0.000003	0	-0.030221
27.100000	0.004467	0.000000	0.001328	0.000000	0.000003	0	-0.030221
27.150000	0.004162	0.000000	0.001328	0.000000	0.000003	0	-0.030221
27.200000	0.004008	0.000000	0.001328	0.000000	0.000002	0	-0.030221
27.250000	0.004013	0.000000	0.001328	0.000000	0.000001	0	-0.030221
27.300000	0.004020	0.000000	0.001328	0.000000	0.000001	0	-0.030221
27.350000	0.003718	0.000000	0.001328	0.000000	0.000001	0	-0.030221
27.400000	0.003642	0.000000	0.001328	0.000000	0.000001	0	-0.030221
27.450000	0.003336	0.000000	0.001328	0.000000	0.000001	0	-0.030221
27.500000	0.003561	0.000000	0.001328	0.000000	0.000001	0	-0.030221
27.550000	0.003934	0.000000	0.001328	0.000000	0.000002	0	-0.030221
27.600000	0.003787	0.000000	0.001328	0.000000	0.000002	0	-0.030221
27.650000	0.003788	0.000000	0.001328	0.000000	0.000002	0	-0.030221
27.700000	0.003865	0.000000	0.001328	0.000000	0.000003	0	-0.030221
27.750000	0.003866	0.000000	0.001328	0.000000	0.000003	0	-0.030221
27.800000	0.004021	0.000000	0.001328	0.000000	0.000003	0	-0.030221
27.850000	0.003952	0.000000	0.001328	0.000000	0.000003	0	-0.030221
27.900000	0.003953	0.000000	0.001328	0.000000	0.000002	0	-0.030221
27.950000	0.003876	0.000000	0.001328	0.000000	0.000001	0	-0.030221
28.000000	0.003878	0.000000	0.001328	0.000000	0.000001	0	-0.030221
28.050000	0.003728	0.000000	0.001328	0.000000	0.000001	0	-0.030221
28.100000	0.004032	0.000000	0.001328	0.000000	0.000001	0	-0.030221
28.150000	0.003806	0.000000	0.001328	0.000000	0.000000	0	-0.030221
28.200000	0.003884	0.000000	0.001328	0.000000	0.000000	0	-0.030221
28.250000	0.003883	0.000000	0.001328	0.000000	0.000000	0	-0.030221
28.300000	0.003806	0.000000	0.001328	0.000000	0.000000	0	-0.030221
28.350000	0.003359	0.000000	0.001328	0.000000	0.000000	0	-0.030221
28.400000	0.003278	0.000000	0.001328	0.000000	0.000000	0	-0.030221
28.450000	0.003201	0.000000	0.001328	0.000000	0.000000	0	-0.030221
28.500000	0.003345	0.000000	0.001328	0.000000	0.000001	0	-0.030221
28.550000	0.003267	0.000000	0.001328	0.000000	0.000001	0	-0.030221
28.600000	0.003418	0.000000	0.001328	0.000000	0.000001	0	-0.030221
28.650000	0.003275	0.000000	0.001328	0.000000	0.000001	0	-0.030221
28.700000	0.002972	0.000000	0.001328	0.000000	0.000001	0	-0.030221
28.750000	0.003052	0.000000	0.001328	0.000000	0.000001	0	-0.030221
28.800000	0.002907	0.000000	0.001328	0.000000	0.000001	0	-0.030221
28.850000	0.002983	0.000000	0.001328	0.000000	0.000001	0	-0.030221
28.900000	0.002980	0.000000	0.001328	0.000000	0.000001	0	-0.030221
28.950000	0.003355	0.000000	0.001328	0.000000	0.000002	0	-0.030221
29.000000	0.003654	0.000000	0.001328	0.000000	0.000002	0	-0.030221
29.050000	0.003589	0.000000	0.001328	0.000000	0.000002	0	-0.030221
29.100000	0.003815	0.000000	0.001328	0.000000	0.000001	0	-0.030221
29.150000	0.003818	0.000000	0.001328	0.000000	0.000001	0	-0.030221
29.200000	0.003594	0.000000	0.001328	0.000000	0.000001	0	-0.030221
29.250000	0.003520	0.000000	0.001328	0.000000	0.000001	0	-0.030221
29.300000	0.003582	0.000000	0.001328	0.000000	0.000000	0	-0.030221
29.350000	0.003805	0.000000	0.001328	0.000000	0.000000	0	-0.030221
29.400000	0.003426	0.000000	0.001328	0.000000	0.000001	0	-0.030221
29.450000	0.003494	0.000000	0.001328	0.000000	0.000001	0	-0.030221
29.500000	0.003267	0.000000	0.001328	0.000000	0.000001	0	-0.030221
29.550000	0.003339	0.000000	0.001328	0.000000	0.000001	0	-0.030221
29.600000	0.003190	0.000000	0.001328	0.000000	0.000001	0	-0.030221
29.650000	0.002964	0.000000	0.001328	0.000000	0.000001	0	-0.030221
29.700000	0.003184	0.000000	0.001328	0.000000	0.000001	0	-0.030221
29.750000	0.003034	0.000000	0.001328	0.000000	0.000001	0	-0.030221
29.800000	0.002958	0.000000	0.001328	0.000000	0.000001	0	-0.030221
29.850000	0.003258	0.000000	0.001328	0.000000	0.000001	0	-0.030221
29.900000	0.003105	0.000000	0.001328	0.000000	0.000000	0	-0.030221
29.950000	0.003260	0.000000	0.001328	0.000000	0.000000	0	-0.030221
30.000000	0.003263	0.000000	0.001328	0.000000	0.000000	0	-0.030221
30.050000	0.003637	0.000000	0.001328	0.000000	0.000000	0	-0.030221
30.100000	0.003562	0.000000	0.001328	0.000000	0.000000	0	-0.030221
30.150000	0.003405	0.000000	0.001328	0.000000	0.000001	0	-0.030221
30.200000	0.003255	0.000000	0.001328	0.000000	0.000001	0	-0.030221
30.250000	0.003110	0.000000	0.001328	0.000000	0.000001	0	-0.030221
30.300000	0.003035	0.000000	0.001328	0.000000	0.000002	0	-0.030221
30.350000	0.002729	0.000000	0.001328	0.000000	0.000002	0	-0.030221
