Time(s)	Acc(m/s2)	V (m/s)	V_avg (m/s)	Var	gyro_var	Movement	Displacement(m)
0.000000	0.018707	0.000000	0.000000	0.018707	-0.000701	0	0.000000
0.050000	0.017670	0.000000	0.000000	0.017670	-0.007811	0	0.000000
0.100000	0.015823	0.000000	0.000000	0.015823	0.001693	0	0.000000
0.150000	0.014755	0.000000	0.000000	0.014755	-0.003081	0	0.000000
0.200000	0.018799	0.000000	0.000000	0.018799	-0.007858	0	0.000000
0.250000	0.015717	0.000000	0.000000	0.015717	-0.012611	0	0.000000
0.300000	0.015823	0.000000	0.000000	0.015823	-0.006707	0	0.000000
0.350000	0.012802	0.000000	0.000000	0.012802	0.000439	0	0.000000
0.400000	0.014740	0.000000	0.000000	0.014740	-0.003087	0	0.000000
0.450000	0.015717	0.000000	0.000000	0.015717	-0.007820	0	0.000000
0.500000	0.014847	0.000000	0.000000	0.014847	0.018462	0	0.000000
0.550000	0.013824	0.000000	0.000000	0.013824	-0.006728	0	0.000000
0.600000	0.015828	0.000000	0.000000	0.000003	0.000058	0	0.000000
0.650000	0.015587	0.000000	0.000000	0.000003	0.000062	0	0.000000
0.700000	0.015217	0.000000	0.000000	0.000002	0.000061	0	0.000000
0.750000	0.015221	0.000000	0.000000	0.000002	0.000059	0	0.000000
0.800000	0.015455	0.000000	0.000000	0.000002	0.000059	0	0.000000
0.850000	0.015344	0.000000	0.000000	0.000001	0.000060	0	0.000000
0.900000	0.015660	0.000000	0.000000	0.000001	0.000057	0	0.000000
0.950000	0.016237	0.000000	0.000000	0.000001	0.000061	0	0.000000
1.000000	0.017151	0.000000	0.000000	0.000001	0.000066	0	0.000000
1.050000	0.017308	0.000000	0.000000	0.000001	0.000068	0	0.000000
1.100000	0.018848	0.000000	0.000000	0.000002	0.000062	0	0.000000
1.150000	0.018021	0.000000	0.000000	0.000002	0.000041	0	0.000000
1.200000	0.017934	0.000000	0.000000	0.000002	0.000033	0	0.000000
1.250000	0.018761	0.000000	0.000000	0.000002	0.000030	0	0.000000
1.300000	0.015160	0.000000	0.000000	0.000002	0.000027	0	0.000000
1.350000	0.012887	0.000000	0.000000	0.000003	0.000021	0	0.000000
1.400000	0.014391	0.000000	0.000000	0.000003	0.000014	0	0.000000
1.450000	0.013268	0.000000	0.000000	0.000004	0.000009	0	0.000000
1.500000	0.014661	0.000000	0.000000	0.000004	0.000006	0	0.000000
1.550000	0.019336	0.000000	0.000000	0.000005	0.000006	0	0.000000
1.600000	0.016350	0.000000	0.000000	0.000005	0.000006	0	0.000000
1.650000	0.022443	0.000000	0.000000	0.000008	0.000009	0	0.000000
1.700000	0.021922	0.001096	0.000548	0.000010	0.000012	1	0.000027
1.750000	0.010951	0.001644	0.001370	0.000013	0.000013	1	0.000096
1.800000	0.015082	0.002398	0.002021	0.000013	0.000014	1	0.000197
1.850000	0.016301	0.003213	0.002805	0.000013	0.000016	1	0.000337
1.900000	0.021655	0.004296	0.003754	0.000015	0.000018	1	0.000525
1.950000	0.020771	0.005334	0.004815	0.000016	0.000020	1	0.000766
2.000000	0.017638	0.006216	0.005775	0.000015	0.000020	1	0.001054
2.050000	0.018127	0.007122	0.006669	0.000014	0.000020	1	0.001388
2.100000	0.017477	0.007996	0.007559	0.000012	0.000022	1	0.001766
2.150000	0.019362	0.008964	0.008480	0.000011	0.000028	1	0.002190
2.200000	0.014524	0.009691	0.009327	0.000012	0.000042	1	0.002656
2.250000	0.017929	0.010587	0.010139	0.000012	0.000050	1	0.003163
2.300000	0.013486	0.011261	0.010924	0.000012	0.000054	1	0.003709
2.350000	0.014418	0.011982	0.011622	0.000010	0.000054	1	0.004290
2.400000	0.024317	0.013198	0.012590	0.000011	0.000051	1	0.004920
2.450000	0.021432	0.014270	0.013734	0.000011	0.000046	1	0.005607
2.500000	0.019809	0.015260	0.014765	0.000011	0.000040	1	0.006345
2.550000	0.013885	0.015954	0.015607	0.000011	0.000037	1	0.007125
2.600000	0.019091	0.016909	0.016432	0.000011	0.000032	1	0.007947
2.650000	0.024887	0.018153	0.017531	0.000015	0.000021	1	0.008823
2.700000	0.022900	0.019298	0.018726	0.000017	0.000015	1	0.009760
2.750000	0.024601	0.020528	0.019913	0.000019	0.000010	1	0.010755
2.800000	0.020974	0.021577	0.021053	0.000020	0.000009	1	0.011808
2.850000	0.020601	0.022607	0.022092	0.000018	0.000009	1	0.012913
2.900000	0.019603	0.023587	0.023097	0.000017	0.000010	1	0.014067
2.950000	0.017259	0.024450	0.024019	0.000014	0.000010	1	0.015268
3.000000	0.016636	0.025282	0.024866	0.000012	0.000010	1	0.016512
3.050000	0.016323	0.026098	0.025690	0.000012	0.000011	1	0.017796
3.100000	0.015600	0.026878	0.026488	0.000013	0.000013	1	0.019121
3.150000	0.016165	0.027686	0.027282	0.000014	0.000013	1	0.020485
3.200000	0.015779	0.028475	0.028081	0.000012	0.000018	1	0.021889
3.250000	0.014707	0.029211	0.028843	0.000014	0.000019	1	0.023331
3.300000	0.014324	0.029927	0.029569	0.000012	0.000019	1	0.024809
3.350000	0.014235	0.030639	0.030283	0.000011	0.000017	1	0.026323
3.400000	0.014004	0.000000	0.030283	0.000007	0.000015	0	0.026323
3.450000	0.014076	0.000000	0.030283	0.000005	0.000012	0	0.026323
3.500000	0.014321	0.000000	0.030283	0.000003	0.000010	0	0.026323
3.550000	0.014089	0.000000	0.030283	0.000002	0.000008	0	0.026323
3.600000	0.014100	0.000000	0.030283	0.000001	0.000007	0	0.026323
3.650000	0.014395	0.000000	0.030283	0.000001	0.000006	0	0.026323
3.700000	0.014323	0.000000	0.030283	0.000001	0.000005	0	0.026323
3.750000	0.014767	0.000000	0.030283	0.000001	0.000003	0	0.026323
3.800000	0.014695	0.000000	0.030283	0.000000	0.000002	0	0.026323
3.850000	0.014776	0.000000	0.030283	0.000000	0.000002	0	0.026323
3.900000	0.015001	0.000000	0.030283	0.000000	0.000002	0	0.026323
3.950000	0.015293	0.000000	0.030283	0.000000	0.000002	0	0.026323
4.000000	0.015155	0.000000	0.030283	0.000000	0.000001	0	0.026323
4.050000	0.015235	0.000000	0.030283	0.000000	0.000001	0	0.026323
4.100000	0.015170	0.000000	0.030283	0.000000	0.000001	0	0.026323
4.150000	0.014780	0.000000	0.030283	0.000000	0.000001	0	0.026323
4.200000	0.015093	0.000000	0.030283	0.000000	0.000001	0	0.026323
4.250000	0.014862	0.000000	0.030283	0.000000	0.000001	0	0.026323
4.300000	0.014481	0.000000	0.030283	0.000000	0.000001	0	0.026323
4.350000	0.014177	0.000000	0.030283	0.000000	0.000001	0	0.026323
4.400000	0.014117	0.000000	0.030283	0.000000	0.000001	0	0.026323
4.450000	0.013805	0.000000	0.030283	0.000000	0.000001	0	0.026323
4.500000	0.013574	0.000000	0.030283	0.000000	0.000001	0	0.026323
4.550000	0.013805	0.000000	0.030283	0.000000	0.000001	0	0.026323
4.600000	0.013654	0.000000	0.030283	0.000000	0.000001	0	0.026323
4.650000	0.014110	0.000000	0.030283	0.000000	0.000001	0	0.026323
4.700000	0.014024	0.000000	0.030283	0.000000	0.000001	0	0.026323
4.750000	0.014094	0.000000	0.030283	0.000000	0.000000	0	0.026323
4.800000	0.014320	0.000000	0.030283	0.000000	0.000000	0	0.026323
4.850000	0.014249	0.000000	0.030283	0.000000	0.000000	0	0.026323
4.900000	0.014330	0.000000	0.030283	0.000000	0.000000	0	0.026323
4.950000	0.014551	0.000000	0.030283	0.000000	0.000000	0	0.026323
5.000000	0.014553	0.000000	0.030283	0.000000	0.000000	0	0.026323
5.050000	0.014633	0.000000	0.030283	0.000000	0.000000	0	0.026323
5.100000	0.015174	0.000000	0.030283	0.000000	0.000000	0	0.026323
5.150000	0.015175	0.000000	0.030283	0.000000	0.000000	0	0.026323
5.200000	0.015098	0.000000	0.030283	0.000000	0.000000	0	0.026323
5.250000	0.014874	0.000000	0.030283	0.000000	0.000000	0	0.026323
5.300000	0.014787	0.000000	0.030283	0.000000	0.000001	0	0.026323
5.350000	0.014790	0.000000	0.030283	0.000000	0.000001	0	0.026323
5.400000	0.014714	0.000000	0.030283	0.000000	0.000001	0	0.026323
5.450000	0.014711	0.000000	0.030283	0.000000	0.000001	0	0.026323
5.500000	0.014787	0.000000	0.030283	0.000000	0.000001	0	0.026323
5.550000	0.014936	0.000000	0.030283	0.000000	0.000001	0	0.026323
5.600000	0.014405	0.000000	0.030283	0.000000	0.000001	0	0.026323
5.650000	0.014403	0.000000	0.030283	0.000000	0.000001	0	0.026323
5.700000	0.014235	0.000000	0.030283	0.000000	0.000001	0	0.026323
5.750000	0.013758	0.000000	0.030283	0.000000	0.000001	0	0.026323
5.800000	0.013613	0.000000	0.030283	0.000000	0.000000	0	0.026323
5.850000	0.014990	0.000000	0.030283	0.000000	0.000001	0	0.026323
5.900000	0.012356	0.000000	0.030283	0.000001	0.000002	0	0.026323
5.950000	0.007690	0.000000	0.030283	0.000004	0.000002	0	0.026323
6.000000	0.002423	0.000121	0.000061	0.000014	0.000002	1	0.026326
6.050000	-0.005099	-0.000134	-0.000006	0.000039	0.000003	1	0.026326
6.100000	0.003324	0.000032	-0.000051	0.000044	0.000003	1	0.026324
6.150000	0.004770	0.000271	0.000152	0.000045	0.000004	1	0.026331
6.200000	0.010032	0.000773	0.000522	0.000043	0.000004	1	0.026357
6.250000	0.000520	0.000799	0.000786	0.000046	0.000004	1	0.026397
6.300000	-0.001705	0.000713	0.000756	0.000049	0.000004	1	0.026434
6.350000	-0.002785	0.000574	0.000644	0.000051	0.000014	1	0.026466
6.400000	-0.010669	0.000040	0.000307	0.000065	0.000020	1	0.026482
6.450000	-0.010079	-0.000463	-0.000211	0.000070	0.000027	1	0.026471
6.500000	-0.005936	-0.000760	-0.000612	0.000059	0.000029	1	0.026441
6.550000	-0.002984	-0.000909	-0.000835	0.000046	0.000029	1	0.026399
6.600000	0.000993	-0.000860	-0.000885	0.000038	0.000029	1	0.026355
6.650000	0.006933	-0.000513	-0.000686	0.000042	0.000028	1	0.026320
6.700000	0.012232	0.000098	-0.000207	0.000054	0.000025	1	0.026310
6.750000	0.003371	0.000267	0.000183	0.000055	0.000022	1	0.026319
6.800000	0.003444	0.000439	0.000353	0.000054	0.000018	1	0.026337
6.850000	-0.000923	0.000393	0.000416	0.000045	0.000020	1	0.026358
6.900000	0.004521	0.000619	0.000506	0.000046	0.000023	1	0.026383
6.950000	0.005505	0.000894	0.000757	0.000049	0.000026	1	0.026421
7.000000	0.008361	0.001312	0.001103	0.000053	0.000025	1	0.026476
7.050000	0.017799	0.002202	0.001757	0.000060	0.000025	1	0.026564
7.100000	0.018606	0.003133	0.002668	0.000059	0.000031	1	0.026697
7.150000	0.011762	0.003721	0.003427	0.000050	0.000045	1	0.026869
7.200000	0.010993	0.004270	0.003996	0.000041	0.000053	1	0.027068
7.250000	0.010772	0.004809	0.004540	0.000036	0.000059	1	0.027295
7.300000	0.009644	0.005291	0.005050	0.000035	0.000060	1	0.027548
7.350000	0.011262	0.005854	0.005573	0.000035	0.000060	1	0.027826
7.400000	0.011232	0.006416	0.006135	0.000032	0.000055	1	0.028133
7.450000	0.009033	0.006868	0.006642	0.000029	0.000045	1	0.028465
7.500000	0.007534	0.007244	0.007056	0.000019	0.000044	1	0.028818
7.550000	0.011681	0.007828	0.007536	0.000015	0.000049	1	0.029195
7.600000	0.012538	0.008455	0.008142	0.000012	0.000059	1	0.029602
7.650000	0.010316	0.008971	0.008713	0.000011	0.000059	1	0.030038
7.700000	0.008939	0.000000	0.008713	0.000008	0.000069	0	0.030038
7.750000	0.007386	0.000000	0.008713	0.000003	0.000108	0	0.030038
7.800000	0.008249	0.000000	0.008713	0.000003	0.000149	0	0.030038
7.850000	0.008405	0.000000	0.008713	0.000003	0.000176	0	0.030038
7.900000	0.008477	0.000000	0.008713	0.000003	0.000178	0	0.030038
7.950000	0.008402	0.000000	0.008713	0.000003	0.000171	0	0.030038
8.000000	0.008918	0.000000	0.008713	0.000003	0.000143	0	0.030038
8.050000	0.009220	0.000000	0.008713	0.000003	0.000105	0	0.030038
8.100000	0.009581	0.000000	0.008713	0.000003	0.000064	0	0.030038
8.150000	0.009952	0.000000	0.008713	0.000002	0.000042	0	0.030038
8.200000	0.009960	0.000000	0.008713	0.000002	0.000028	0	0.030038
8.250000	0.010118	0.000000	0.008713	0.000001	0.000019	0	0.030038
8.300000	0.010193	0.000000	0.008713	0.000001	0.000011	0	0.030038
8.350000	0.009876	0.000000	0.008713	0.000001	0.000006	0	0.030038
8.400000	0.009566	0.000000	0.008713	0.000001	0.000007	0	0.030038
8.450000	0.009646	0.000000	0.008713	0.000000	0.000007	0	0.030038
8.500000	0.009721	0.000000	0.008713	0.000000	0.000006	0	0.030038
8.550000	0.009881	0.000000	0.008713	0.000000	0.000006	0	0.030038
8.600000	0.009651	0.000000	0.008713	0.000000	0.000006	0	0.030038
8.650000	0.009516	0.000000	0.008713	0.000000	0.000005	0	0.030038
8.700000	0.009072	0.000000	0.008713	0.000000	0.000004	0	0.030038
8.750000	0.008629	0.000000	0.008713	0.000000	0.000003	0	0.030038
8.800000	0.008172	0.000000	0.008713	0.000000	0.000002	0	0.030038
8.850000	0.008082	0.000000	0.008713	0.000001	0.000001	0	0.030038
8.900000	0.007847	0.000000	0.008713	0.000001	0.000001	0	0.030038
8.950000	0.007932	0.000000	0.008713	0.000001	0.000001	0	0.030038
9.000000	0.007875	0.000000	0.008713	0.000001	0.000001	0	0.030038
9.050000	0.007946	0.000000	0.008713	0.000001	0.000001	0	0.030038
9.100000	0.007707	0.000000	0.008713	0.000001	0.000001	0	0.030038
9.150000	0.007705	0.000000	0.008713	0.000001	0.000001	0	0.030038
9.200000	0.007388	0.000000	0.008713	0.000001	0.000001	0	0.030038
9.250000	0.007849	0.000000	0.008713	0.000000	0.000001	0	0.030038
9.300000	0.007616	0.000000	0.008713	0.000000	0.000001	0	0.030038
9.350000	0.007540	0.000000	0.008713	0.000000	0.000001	0	0.030038
9.400000	0.007759	0.000000	0.008713	0.000000	0.000001	0	0.030038
9.450000	0.007992	0.000000	0.008713	0.000000	0.000001	0	0.030038
9.500000	0.008151	0.000000	0.008713	0.000000	0.000001	0	0.030038
9.550000	0.008154	0.000000	0.008713	0.000000	0.000001	0	0.030038
9.600000	0.007998	0.000000	0.008713	0.000000	0.000001	0	0.030038
9.650000	0.008215	0.000000	0.008713	0.000000	0.000001	0	0.030038
9.700000	0.008449	0.000000	0.008713	0.000000	0.000001	0	0.030038
9.750000	0.008464	0.000000	0.008713	0.000000	0.000001	0	0.030038
9.800000	0.008679	0.000000	0.008713	0.000000	0.000001	0	0.030038
9.850000	0.008909	0.000000	0.008713	0.000000	0.000001	0	0.030038
9.900000	0.008901	0.000000	0.008713	0.000000	0.000001	0	0.030038
9.950000	0.009120	0.000000	0.008713	0.000000	0.000001	0	0.030038
10.000000	0.009201	0.000000	0.008713	0.000000	0.000001	0	0.030038
10.050000	0.009027	0.000000	0.008713	0.000000	0.000001	0	0.030038
10.100000	0.009210	0.000000	0.008713	0.000000	0.000001	0	0.030038
10.150000	0.008612	0.000000	0.008713	0.000000	0.000001	0	0.030038
10.200000	0.008688	0.000000	0.008713	0.000000	0.000001	0	0.030038
10.250000	0.008289	0.000000	0.008713	0.000000	0.000002	0	0.030038
10.300000	0.007986	0.000000	0.008713	0.000000	0.000002	0	0.030038
10.350000	0.007594	0.000000	0.008713	0.000000	0.000002	0	0.030038
10.400000	0.007658	0.000000	0.008713	0.000000	0.000002	0	0.030038
10.450000	0.007206	0.000000	0.008713	0.000000	0.000003	0	0.030038
10.500000	0.006986	0.000000	0.008713	0.000001	0.000003	0	0.030038
10.550000	0.006844	0.000000	0.008713	0.000001	0.000002	0	0.030038
10.600000	0.005782	0.000000	0.008713	0.000001	0.000002	0	0.030038
10.650000	0.000850	0.000000	0.008713	0.000005	0.000001	0	0.030038
10.700000	-0.005384	-0.000269	-0.000135	0.000017	0.000001	1	0.030031
10.750000	-0.015298	-0.001034	-0.000652	0.000052	0.000001	1	0.029998
10.800000	-0.021964	-0.002132	-0.001583	0.000105	0.000002	1	0.029919
10.850000	-0.028206	-0.003543	-0.002837	0.000172	0.000002	1	0.029777
10.900000	-0.036544	-0.005370	-0.004456	0.000264	0.000004	1	0.029554
10.950000	-0.040166	-0.007378	-0.006374	0.000351	0.000008	1	0.029236
11.000000	-0.042660	-0.009511	-0.008445	0.000421	0.000010	1	0.028814
11.050000	-0.044801	-0.011751	-0.010631	0.000468	0.000010	1	0.028282
11.100000	-0.049786	-0.014240	-0.012996	0.000501	0.000013	1	0.027632
11.150000	-0.047637	-0.016622	-0.015431	0.000485	0.000012	1	0.026861
11.200000	-0.050145	-0.019130	-0.017876	0.000435	0.000012	1	0.025967
11.250000	-0.049799	-0.021619	-0.020375	0.000348	0.000037	1	0.024948
11.300000	-0.043026	-0.023771	-0.022695	0.000239	0.000055	1	0.023813
11.350000	-0.033412	-0.025441	-0.024606	0.000145	0.000056	1	0.022583
11.400000	-0.021203	-0.026502	-0.025971	0.000117	0.000057	1	0.021284
11.450000	-0.013805	-0.027192	-0.026847	0.000143	0.000057	1	0.019942
11.500000	-0.000757	-0.027230	-0.027211	0.000250	0.000063	1	0.018582
11.550000	0.016210	-0.026419	-0.026824	0.000473	0.000068	1	0.017240
11.600000	0.012451	-0.025797	-0.026108	0.000636	0.000074	1	0.015935
11.650000	0.017292	-0.024932	-0.025364	0.000783	0.000069	1	0.014667
11.700000	0.028847	-0.023490	-0.024211	0.000954	0.000066	1	0.013456
11.750000	0.043265	-0.021326	-0.022408	0.001142	0.000067	1	0.012336
11.800000	0.051085	-0.018772	-0.020049	0.001303	0.000060	1	0.011333
11.850000	0.053413	-0.016101	-0.017437	0.001333	0.000052	1	0.010462
11.900000	0.054828	-0.013360	-0.014731	0.001228	0.000053	1	0.009725
11.950000	0.053468	-0.010687	-0.012023	0.001039	0.000052	1	0.009124
12.000000	0.050037	-0.008185	-0.009436	0.000814	0.000053	1	0.008652
12.050000	0.047254	-0.005822	-0.007003	0.000611	0.000053	1	0.008302
12.100000	0.046736	-0.003485	-0.004654	0.000416	0.000048	1	0.008069
12.150000	0.039709	-0.001500	-0.002493	0.000274	0.000050	1	0.007945
12.200000	0.031163	0.000058	-0.000721	0.000221	0.000053	1	0.007909
12.250000	0.038764	0.001997	0.001027	0.000146	0.000049	1	0.007960
12.300000	0.036426	0.003818	0.002907	0.000087	0.000045	1	0.008105
12.350000	0.027257	0.005181	0.004499	0.000086	0.000047	1	0.008330
12.400000	0.017834	0.006072	0.005627	0.000140	0.000048	1	0.008612
12.450000	0.007858	0.006465	0.006269	0.000223	0.000048	1	0.008925
12.500000	0.008039	0.006867	0.006666	0.000278	0.000048	1	0.009258
12.550000	0.006974	0.007216	0.007042	0.000304	0.000051	1	0.009610
12.600000	0.006499	0.007541	0.007378	0.000305	0.000056	1	0.009979
12.650000	0.006645	0.007873	0.007707	0.000291	0.000055	1	0.010365
12.700000	0.006947	0.008221	0.008047	0.000263	0.000035	1	0.010767
12.750000	0.006942	0.008568	0.008394	0.000216	0.000015	1	0.011187
12.800000	0.007085	0.008922	0.008745	0.000179	0.000012	1	0.011624
12.850000	0.007241	0.009284	0.009103	0.000159	0.000011	1	0.012079
12.900000	0.006712	0.009619	0.009452	0.000105	0.000011	1	0.012552
12.950000	0.006936	0.009966	0.009793	0.000046	0.000010	1	0.013041
13.000000	0.006769	0.010305	0.010136	0.000013	0.000009	1	0.013548
13.050000	0.006910	0.000000	0.010136	0.000001	0.000008	0	0.013548
13.100000	0.007151	0.000000	0.010136	0.000000	0.000006	0	0.013548
13.150000	0.006916	0.000000	0.010136	0.000000	0.000003	0	0.013548
13.200000	0.006922	0.000000	0.010136	0.000000	0.000002	0	0.013548
13.250000	0.006842	0.000000	0.010136	0.000000	0.000002	0	0.013548
13.300000	0.006620	0.000000	0.010136	0.000000	0.000002	0	0.013548
13.350000	0.006478	0.000000	0.010136	0.000000	0.000002	0	0.013548
13.400000	0.006569	0.000000	0.010136	0.000000	0.000001	0	0.013548
13.450000	0.006645	0.000000	0.010136	0.000000	0.000001	0	0.013548
13.500000	0.006873	0.000000	0.010136	0.000000	0.000001	0	0.013548
13.550000	0.007028	0.000000	0.010136	0.000000	0.000001	0	0.013548
13.600000	0.007028	0.000000	0.010136	0.000000	0.000001	0	0.013548
13.650000	0.007100	0.000000	0.010136	0.000000	0.000001	0	0.013548
13.700000	0.006959	0.000000	0.010136	0.000000	0.000000	0	0.013548
13.750000	0.006730	0.000000	0.010136	0.000000	0.000000	0	0.013548
13.800000	0.006734	0.000000	0.010136	0.000000	0.000000	0	0.013548
13.850000	0.006805	0.000000	0.010136	0.000000	0.000000	0	0.013548
13.900000	0.006722	0.000000	0.010136	0.000000	0.000000	0	0.013548
13.950000	0.006803	0.000000	0.010136	0.000000	0.000000	0	0.013548
14.000000	0.006571	0.000000	0.010136	0.000000	0.000000	0	0.013548
14.050000	0.006648	0.000000	0.010136	0.000000	0.000001	0	0.013548
14.100000	0.006508	0.000000	0.010136	0.000000	0.000001	0	0.013548
14.150000	0.006209	0.000000	0.010136	0.000000	0.000001	0	0.013548
14.200000	0.006507	0.000000	0.010136	0.000000	0.000001	0	0.013548
14.250000	0.006350	0.000000	0.010136	0.000000	0.000001	0	0.013548
14.300000	0.005818	0.000000	0.010136	0.000000	0.000000	0	0.013548
14.350000	0.005805	0.000000	0.010136	0.000000	0.000000	0	0.013548
14.400000	0.006092	0.000000	0.010136	0.000000	0.000000	0	0.013548
14.450000	0.006478	0.000000	0.010136	0.000000	0.000000	0	0.013548
14.500000	0.006695	0.000000	0.010136	0.000000	0.000000	0	0.013548
14.550000	0.006696	0.000000	0.010136	0.000000	0.000001	0	0.013548
14.600000	0.007418	0.000000	0.010136	0.000000	0.000003	0	0.013548
14.650000	0.011911	0.000000	0.010136	0.000002	0.000008	0	0.013548
14.700000	0.013870	0.000000	0.010136	0.000006	0.000012	0	0.013548
14.750000	0.023540	0.001177	0.000588	0.000027	0.000013	1	0.013578
14.800000	0.031687	0.002761	0.001969	0.000067	0.000014	1	0.013676
14.850000	0.043262	0.004924	0.003843	0.000149	0.000016	1	0.013868
14.900000	0.049296	0.007389	0.006157	0.000247	0.000024	1	0.014176
14.950000	0.053300	0.010054	0.008722	0.000341	0.000030	1	0.014612
15.000000	0.054656	0.012787	0.011421	0.000413	0.000039	1	0.015183
15.050000	0.055785	0.015576	0.014182	0.000459	0.000037	1	0.015892
15.100000	0.056796	0.018416	0.016996	0.000477	0.000044	1	0.016742
15.150000	0.056459	0.021239	0.019828	0.000460	0.000061	1	0.017733
15.200000	0.057990	0.024139	0.022689	0.000412	0.000087	1	0.018868
15.250000	0.054724	0.026875	0.025507	0.000326	0.000082	1	0.020143
15.300000	0.055962	0.029673	0.028274	0.000237	0.000084	1	0.021557
15.350000	0.052297	0.032288	0.030980	0.000133	0.000077	1	0.023106
15.400000	0.046685	0.034622	0.033455	0.000065	0.000073	1	0.024779
15.450000	0.037788	0.036511	0.035567	0.000042	0.000059	1	0.026557
15.500000	0.027738	0.037898	0.037205	0.000081	0.000050	1	0.028417
15.550000	0.024472	0.039122	0.038510	0.000138	0.000047	1	0.030343
15.600000	0.019200	0.040082	0.039602	0.000206	0.000046	1	0.032323
15.650000	0.016724	0.040918	0.040500	0.000269	0.000045	1	0.034348
15.700000	0.012861	0.041561	0.041239	0.000327	0.000041	1	0.036410
15.750000	0.013300	0.042226	0.041894	0.000355	0.000072	1	0.038504
15.800000	0.006699	0.042561	0.042393	0.000384	0.000144	1	0.040624
15.850000	0.002413	0.042682	0.042621	0.000390	0.000233	1	0.042755
15.900000	0.001921	0.042778	0.042730	0.000375	0.000286	1	0.044892
